"","X","prolific_id","animacy_condtion","frame_content_condition","type","word_col","answers"
"847",5119,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","WILPY","1"
"848",5123,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","BRISPY","0"
"849",5127,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","BRISPY","1"
"850",5131,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","BRISPY","1"
"851",5135,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","BRISPY","1"
"852",5139,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"853",5143,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"854",5147,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"855",5151,"5cf91e3f1756e60017a30568","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"856",5187,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","DAXY","0"
"857",5191,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","DAXY","1"
"858",5195,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","DAXY","1"
"859",5199,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","DAXY","1"
"860",5203,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","WILPY","0"
"861",5207,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","WILPY","0"
"862",5211,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","WILPY","0"
"863",5215,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","WILPY","0"
"864",5219,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","BRISPY","0"
"865",5223,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","BRISPY","0"
"866",5227,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","BRISPY","1"
"867",5231,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","BRISPY","1"
"868",5235,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"869",5239,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"870",5243,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"871",5247,"614760e10d7e4f41c50e0082","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"872",5283,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","DAXY","0"
"873",5287,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","DAXY","1"
"874",5291,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","DAXY","1"
"875",5295,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","DAXY","1"
"876",5299,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","WILPY","0"
"877",5303,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","WILPY","0"
"878",5307,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","WILPY","1"
"879",5311,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","WILPY","1"
"880",5315,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","BRISPY","0"
"881",5319,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","BRISPY","1"
"882",5323,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","BRISPY","1"
"883",5327,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","BRISPY","1"
"884",5331,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"885",5335,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"886",5339,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"887",5343,"5fc0c7b73605db59cfd30666","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"888",5379,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","DAXY","0"
"889",5383,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","DAXY","0"
"890",5387,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","DAXY","0"
"891",5391,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","DAXY","0"
"892",5395,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","WILPY","0"
"893",5399,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","WILPY","0"
"894",5403,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","WILPY","0"
"895",5407,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","WILPY","0"
"896",5411,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","BRISPY","0"
"897",5415,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","BRISPY","1"
"898",5419,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","BRISPY","1"
"899",5423,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","BRISPY","1"
"900",5427,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"901",5431,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"902",5435,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"903",5439,"5ce5b9844cd8130019acba32","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"904",5475,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","DAXY","0"
"905",5479,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","DAXY","1"
"906",5483,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","DAXY","1"
"907",5487,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","DAXY","1"
"908",5491,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","WILPY","0"
"909",5495,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","WILPY","0"
"910",5499,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","WILPY","1"
"911",5503,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","WILPY","1"
"912",5507,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","BRISPY","0"
"913",5511,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","BRISPY","1"
"914",5515,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","BRISPY","1"
"915",5519,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","BRISPY","1"
"916",5523,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"917",5527,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"918",5531,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"919",5535,"5ea302aeb39fb424ac3b7e36","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"920",5571,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","DAXY","0"
"921",5575,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","DAXY","1"
"922",5579,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","DAXY","1"
"923",5583,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","DAXY","1"
"924",5587,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","WILPY","0"
"925",5591,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","WILPY","0"
"926",5595,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","WILPY","0"
"927",5599,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","WILPY","1"
"928",5603,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","BRISPY","0"
"929",5607,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","BRISPY","1"
"930",5611,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","BRISPY","1"
"931",5615,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","BRISPY","1"
"932",5619,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"933",5623,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"934",5627,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"935",5631,"5ebd841ddea21b08a0aa3057","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"936",5667,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","DAXY","0"
"937",5671,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","DAXY","1"
"938",5675,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","DAXY","1"
"939",5679,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","DAXY","0"
"940",5683,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","WILPY","0"
"941",5687,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","WILPY","0"
"942",5691,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","WILPY","1"
"943",5695,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","WILPY","0"
"944",5699,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","BRISPY","0"
"945",5703,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","BRISPY","0"
"946",5707,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","BRISPY","1"
"947",5711,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","BRISPY","1"
"948",5715,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"949",5719,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"950",5723,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"951",5727,"5e8e0580039e7106da8388d2","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"952",5763,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","DAXY","0"
"953",5775,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","DAXY","0"
"954",5779,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","WILPY","0"
"955",5783,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","WILPY","0"
"956",5787,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","WILPY","0"
"957",5791,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","WILPY","0"
"958",5795,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","BRISPY","0"
"959",5799,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","BRISPY","1"
"960",5803,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","BRISPY","1"
"961",5807,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","BRISPY","1"
"962",5811,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"963",5815,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"964",5819,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"965",5823,"5f57be602095072bb238a7ab","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"966",5859,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","DAXY","0"
"967",5863,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","DAXY","0"
"968",5867,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","DAXY","1"
"969",5871,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","DAXY","1"
"970",5875,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","WILPY","0"
"971",5879,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","WILPY","0"
"972",5883,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","WILPY","0"
"973",5887,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","WILPY","0"
"974",5891,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","BRISPY","0"
"975",5895,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","BRISPY","1"
"976",5899,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","BRISPY","1"
"977",5903,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","BRISPY","1"
"978",5907,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"979",5911,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"980",5915,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"981",5919,"5f566443352f600826449f4b","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"982",5955,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","DAXY","0"
"983",5959,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","DAXY","1"
"984",5963,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","DAXY","1"
"985",5967,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","DAXY","1"
"986",5971,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","WILPY","0"
"987",5975,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","WILPY","0"
"988",5979,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","WILPY","1"
"989",5983,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","WILPY","1"
"990",5987,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","BRISPY","0"
"991",5991,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","BRISPY","1"
"992",5995,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","BRISPY","1"
"993",5999,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","BRISPY","1"
"994",6003,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"995",6007,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"996",6011,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"997",6015,"5f37e4f20fef2606653ec8ae","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"998",6051,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","DAXY","0"
"999",6055,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","DAXY","0"
"1000",6059,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","DAXY","1"
"1001",6063,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","DAXY","0"
"1002",6067,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","WILPY","0"
"1003",6071,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","WILPY","0"
"1004",6075,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","WILPY","1"
"1005",6079,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","WILPY","1"
"1006",6083,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1007",6087,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1008",6091,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1009",6095,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1010",6099,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1011",6103,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1012",6107,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1013",6111,"5c30b2a910677f0001dda4c8","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1014",6147,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","DAXY","0"
"1015",6151,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","DAXY","0"
"1016",6155,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","DAXY","1"
"1017",6159,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","DAXY","1"
"1018",6163,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","WILPY","0"
"1019",6167,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","WILPY","0"
"1020",6171,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","WILPY","1"
"1021",6175,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","WILPY","1"
"1022",6179,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1023",6183,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1024",6187,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1025",6191,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1026",6195,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1027",6199,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1028",6203,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1029",6207,"60a5a599bbb27be1974dae25","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1030",6243,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","DAXY","0"
"1031",6247,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","DAXY","0"
"1032",6251,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","DAXY","1"
"1033",6255,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","DAXY","0"
"1034",6259,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","WILPY","0"
"1035",6263,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","WILPY","0"
"1036",6267,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","WILPY","1"
"1037",6271,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","WILPY","1"
"1038",6283,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1039",6287,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1040",6291,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1041",6295,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1042",6299,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1043",6303,"57549ae7f2ab9d00062ffe4c","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1044",6339,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","DAXY","0"
"1045",6343,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","DAXY","1"
"1046",6347,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","DAXY","1"
"1047",6351,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","DAXY","1"
"1048",6355,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","WILPY","0"
"1049",6359,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","WILPY","1"
"1050",6363,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","WILPY","1"
"1051",6367,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","WILPY","1"
"1052",6371,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1053",6375,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1054",6379,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1055",6383,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1056",6387,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1057",6391,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1058",6395,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1059",6399,"5d29d7d739e2c7000140f10d","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1060",6435,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","DAXY","0"
"1061",6439,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","DAXY","1"
"1062",6443,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","DAXY","1"
"1063",6447,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","DAXY","1"
"1064",6451,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","WILPY","1"
"1065",6455,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","WILPY","1"
"1066",6459,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","WILPY","1"
"1067",6463,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","WILPY","1"
"1068",6467,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1069",6471,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1070",6475,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1071",6479,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1072",6483,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1073",6487,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1074",6491,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1075",6495,"62e2dbce6972374fdd427048","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1076",6531,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","DAXY","0"
"1077",6535,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","DAXY","1"
"1078",6539,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","DAXY","1"
"1079",6543,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","DAXY","1"
"1080",6547,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","WILPY","0"
"1081",6551,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","WILPY","0"
"1082",6555,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","WILPY","1"
"1083",6559,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","WILPY","1"
"1084",6563,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1085",6567,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1086",6571,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1087",6575,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1088",6579,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1089",6583,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1090",6587,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1091",6591,"63bd81465a7246c0da98e4bd","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1092",6627,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","DAXY","0"
"1093",6631,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","DAXY","0"
"1094",6635,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","DAXY","1"
"1095",6639,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","DAXY","1"
"1096",6643,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","WILPY","0"
"1097",6647,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","WILPY","0"
"1098",6651,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","WILPY","0"
"1099",6655,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","WILPY","0"
"1100",6659,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1101",6663,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1102",6667,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1103",6671,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1104",6675,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","SPOOVY","0"
"1105",6679,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1106",6683,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1107",6687,"613cc5de78e7317f29171d0c","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1108",6731,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","DAXY","1"
"1109",6735,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","DAXY","1"
"1110",6739,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","WILPY","0"
"1111",6743,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","WILPY","1"
"1112",6747,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","WILPY","1"
"1113",6751,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","WILPY","1"
"1114",6755,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","BRISPY","0"
"1115",6759,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1116",6763,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1117",6767,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","BRISPY","1"
"1118",6771,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1119",6775,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1120",6779,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","SPOOVY","1"
"1121",6783,"6065a8becc1f681d7a36115e","inanimate","bleached","Emotion Adj?","SPOOVY","1"
